,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Air temperature [F],Process temperature [F],Power consumption [W],Temperature difference [F],Temperature ratio,Failure
5329,L,0.16763678696158324,0.5728021978021978,0.20158102766798416,0,No Failure,0.9130434782608692,0.9012345679012341,0.09602272000409369,0.01180891035963505,1.0131030375223349,0
5330,L,0.2444703143189756,0.385989010989011,0.20948616600790512,0,No Failure,0.9021739130434812,0.8888888888888848,0.09436285484015404,0.013285024154596314,1.0149456521739209,0
5331,L,0.1629802095459838,0.559065934065934,0.21739130434782608,0,No Failure,0.9130434782608692,0.8765432098765435,0.09111668308408707,0.03650026838432563,1.0416411512553574,0
5332,H,0.13678696158323633,0.5824175824175825,0.225296442687747,0,No Failure,0.9021739130434812,0.864197530864196,0.07966713147155523,0.03797638217928512,1.043944099378887,0
5333,M,0.13795110593713622,0.6565934065934066,0.24505928853754938,0,No Failure,0.8913043478260869,0.8518518518518539,0.0905777865905922,0.03945249597423306,1.0463137996219256,0
5334,M,0.8952270081490105,0.08241758241758244,0.2569169960474308,1,Power Failure,0.8804347826086936,0.8518518518518539,0.07378244572656682,0.02858293075683971,1.03355387523629,1
5335,M,0.19615832363213048,0.48214285714285715,0.26877470355731226,0,No Failure,0.8695652173913064,0.8271604938271571,0.09457633460834863,0.04240472356414937,1.0512654120700913,0
5336,L,0.28812572759022126,0.41071428571428575,0.28063241106719367,0,No Failure,0.8586956521739122,0.8271604938271571,0.1183373524031266,0.03153515834675513,1.0381245944192117,0
5337,M,0.18277066356228178,0.5576923076923076,0.2885375494071146,0,No Failure,0.8695652173913064,0.8518518518518539,0.10192979314050328,0.017713365539452575,1.0207939508506616,0
5338,M,0.29452852153667064,0.396978021978022,0.30039525691699603,0,No Failure,0.8695652173913064,0.8395061728395055,0.11692134989573877,0.030059044551800973,1.0358056265984688,0
5339,M,0.24796274738067525,0.3983516483516483,0.31225296442687744,0,No Failure,0.8804347826086936,0.864197530864196,0.09877636914889536,0.016237251744497527,1.0187888198757757,0
5340,L,0.130966239813737,0.6249999999999999,0.32411067193675885,0,No Failure,0.8913043478260869,0.864197530864196,0.08185389988358562,0.02710681696189088,1.0313664596273309,0
5341,H,0.13736903376018628,0.7142857142857142,0.3320158102766798,0,No Failure,0.8913043478260869,0.8765432098765435,0.09812073840013304,0.014761137949543368,1.0168401714635635,0
5342,M,0.12048894062863802,0.5755494505494505,0.3517786561264822,0,No Failure,0.8913043478260869,0.8765432098765435,0.06934734357609798,0.014761137949543368,1.0168401714635635,0
5343,L,0.2555296856810245,0.4752747252747253,0.3636363636363636,0,No Failure,0.8913043478260869,0.8765432098765435,0.12144680116158584,0.014761137949543368,1.0168401714635635,0
5344,L,0.11175785797438886,0.6456043956043955,0.37154150197628455,0,No Failure,0.8804347826086936,0.8765432098765435,0.07215136435159719,0.003891572732150017,1.0044396815676642,0
5345,L,0.2072176949941793,0.489010989010989,0.3794466403162055,0,No Failure,0.8913043478260869,0.8765432098765435,0.10133172996968108,0.014761137949543368,1.0168401714635635,0
5346,L,0.21303841676367874,0.43543956043956045,0.38735177865612647,0,No Failure,0.8804347826086936,0.864197530864196,0.09276535455231616,0.016237251744497527,1.0187888198757757,0
5347,L,0.0547147846332946,0.8241758241758241,0.3952569169960474,0,No Failure,0.8695652173913064,0.864197530864196,0.04509460271974829,0.0053676865271103935,1.0062111801242277,0
5348,L,0.2648428405122235,0.42307692307692313,0.40316205533596833,0,No Failure,0.8695652173913064,0.8518518518518539,0.11204889406286381,0.017713365539452575,1.0207939508506616,0
5349,M,0.27590221187427244,0.4093406593406594,0.4110671936758893,0,No Failure,0.8695652173913064,0.864197530864196,0.11293799332216098,0.0053676865271103935,1.0062111801242277,0
5350,M,0.26426076833527357,0.42994505494505497,0.4229249011857707,0,No Failure,0.8804347826086936,0.8765432098765435,0.11361761056173164,0.003891572732150017,1.0044396815676642,0
5351,M,0.21071012805587896,0.4217032967032967,0.43478260869565216,0,No Failure,0.8913043478260869,0.8888888888888848,0.08885715564993797,0.002415458937202075,1.0027173913043523,0
5352,M,0.24563445867287548,0.4464285714285714,0.44664031620553357,0,No Failure,0.8804347826086936,0.8765432098765435,0.10965824047896226,0.003891572732150017,1.0044396815676642,0
5353,L,0.24505238649592553,0.41483516483516486,0.458498023715415,0,No Failure,0.8804347826086936,0.864197530864196,0.10165634714528779,0.016237251744497527,1.0187888198757757,0
5354,L,0.1711292200232829,0.4629120879120879,0.46640316205533594,0,No Failure,0.8804347826086936,0.8518518518518539,0.07921778454374497,0.02858293075683971,1.03355387523629,0
5355,H,0.09313154831199077,0.6318681318681317,0.4743083003952569,0,No Failure,0.8695652173913064,0.8395061728395055,0.05884685744988427,0.030059044551800973,1.0358056265984688,0
5356,H,0.3050058207217695,0.34615384615384615,0.49407114624505927,0,No Failure,0.8695652173913064,0.8518518518518539,0.10557893794215098,0.017713365539452575,1.0207939508506616,0
5357,L,0.46565774155995354,0.23076923076923078,0.5138339920948616,0,No Failure,0.8695652173913064,0.8395061728395055,0.10745947882152775,0.030059044551800973,1.0358056265984688,0
5358,H,0.3835855646100116,0.2802197802197802,0.5217391304347826,0,No Failure,0.8695652173913064,0.8518518518518539,0.10748826261049775,0.017713365539452575,1.0207939508506616,0
5359,M,0.13329452852153667,0.5947802197802198,0.541501976284585,0,No Failure,0.8695652173913064,0.8518518518518539,0.07928094896954035,0.017713365539452575,1.0207939508506616,0
5360,L,0.17171129220023285,0.5521978021978021,0.5533596837944663,0,No Failure,0.8695652173913064,0.8518518518518539,0.09481859816551318,0.017713365539452575,1.0207939508506616,0
5361,L,0.2764842840512224,0.3695054945054945,0.5612648221343873,0,No Failure,0.8695652173913064,0.864197530864196,0.10216246210134454,0.0053676865271103935,1.0062111801242277,0
5362,L,0.06577415599534342,0.7307692307692307,0.5691699604743082,0,No Failure,0.8586956521739122,0.8518518518518539,0.048065729381212494,0.0068438003220583354,1.008034026465025,0
5363,L,0.20372526193247964,0.49587912087912084,0.5770750988142292,0,No Failure,0.8586956521739122,0.8395061728395055,0.10102310378794663,0.019189479334406734,1.0228580562659846,0
5364,L,0.25203725261932486,0.43269230769230765,0.5849802371541502,0,No Failure,0.8586956521739122,0.8518518518518539,0.10905458046028478,0.0068438003220583354,1.008034026465025,0
5365,L,0.22118742724097795,0.44780219780219777,0.592885375494071,0,No Failure,0.8478260869565242,0.8518518518518539,0.09904821604472364,-0.0040257648953296865,0.9952741020793956,0
5366,H,0.13736903376018628,0.5054945054945055,0.6007905138339921,0,No Failure,0.8478260869565242,0.8518518518518539,0.06943929179086339,-0.0040257648953296865,0.9952741020793956,0
5367,M,0.34807916181606513,0.31456043956043955,0.6205533596837944,0,No Failure,0.8478260869565242,0.8395061728395055,0.10949193414269082,0.008319914117018712,1.0099104859335075,0
5368,M,0.29045401629802103,0.3598901098901099,0.6324110671936758,0,No Failure,0.8478260869565242,0.8395061728395055,0.10453152784351856,0.008319914117018712,1.0099104859335075,0
5369,H,0.19732246798603037,0.46840659340659335,0.6442687747035573,0,No Failure,0.8369565217391308,0.8395061728395055,0.09242714503191807,-0.002549651100374639,0.9969629156010243,0
5370,H,0.2671711292200233,0.4574175824175824,0.6640316205533596,0,No Failure,0.8369565217391308,0.8271604938271571,0.12220877201959855,0.00979602791197376,1.011842959117461,0
5371,L,0.15541327124563453,0.603021978021978,0.683794466403162,0,No Failure,0.8260869565217366,0.8148148148148149,0.09371761823740873,0.011272141706921701,1.0138339920948585,0
5372,H,0.19848661233993015,0.5906593406593406,0.691699604743083,0,No Failure,0.8260869565217366,0.8148148148148149,0.11723797157440927,0.011272141706921701,1.0138339920948585,0
5373,M,0.3731082654249128,0.29120879120879123,0.7114624505928854,0,No Failure,0.8260869565217366,0.8148148148148149,0.1086524069643977,0.011272141706921701,1.0138339920948585,0
5374,L,0.2019790454016298,0.5082417582417581,0.7233201581027667,0,No Failure,0.8260869565217366,0.8148148148148149,0.10265418516291622,0.011272141706921701,1.0138339920948585,0
5375,L,0.21071012805587896,0.4271978021978022,0.7312252964426877,0,No Failure,0.8260869565217366,0.8148148148148149,0.09001490360628894,0.011272141706921701,1.0138339920948585,0
5376,H,0.09778812572759032,0.7376373626373626,0.7391304347826086,0,No Failure,0.8152173913043494,0.8148148148148149,0.07213217515895055,0.00040257648953456737,1.0004940711462469,0
5377,L,0.5017462165308498,0.2101648351648352,0.758893280632411,0,No Failure,0.8260869565217366,0.8271604938271571,0.10544941089178576,-0.00107353730542048,0.9987021414665812,0
5378,L,0.22235157159487784,0.45467032967032966,0.7667984189723319,0,No Failure,0.8260869565217366,0.8271604938271571,0.10109666235975902,-0.00107353730542048,0.9987021414665812,0
5379,L,0.1618160651920839,0.5206043956043956,0.7747035573122529,0,No Failure,0.8260869565217366,0.8271604938271571,0.08424215481840633,-0.00107353730542048,0.9987021414665812,0
5380,L,0.1897555296856811,0.4629120879120879,0.7826086956521738,0,No Failure,0.8152173913043494,0.8148148148148149,0.08784012843966281,0.00040257648953456737,1.0004940711462469,0
5381,L,0.28114086146682193,0.3186813186813187,0.7905138339920948,0,No Failure,0.8152173913043494,0.8271604938271571,0.08959434046744875,-0.011943102522807614,0.9855613238157102,0
5382,L,0.3084982537834692,0.41208791208791207,0.7984189723320158,0,No Failure,0.8260869565217366,0.8271604938271571,0.12712840128439662,-0.00107353730542048,0.9987021414665812,0
5383,L,0.19557625145518054,0.5013736263736263,0.8063241106719367,0,No Failure,0.8152173913043494,0.8148148148148149,0.09805677442464407,0.00040257648953456737,1.0004940711462469,0
5384,M,0.14726426076833532,0.5796703296703296,0.8142292490118577,0,No Failure,0.8260869565217366,0.8271604938271571,0.08536472258823832,-0.00107353730542048,0.9987021414665812,0
5385,H,0.341094295692666,0.3173076923076923,0.826086956521739,0,No Failure,0.8260869565217366,0.8148148148148149,0.10823184382555748,0.011272141706921701,1.0138339920948585,0
5386,L,0.1752037252619325,0.5247252747252746,0.8458498023715414,0,No Failure,0.8260869565217366,0.8024691358024674,0.09193382287095908,0.02361782071926921,1.0294314381270895,0
5387,L,0.15424912689173464,0.6346153846153846,0.8537549407114624,0,No Failure,0.8152173913043494,0.8024691358024674,0.09788886898898544,0.012748255501882078,1.0158862876254222,0
5388,M,0.1536670547147847,0.6208791208791208,0.8616600790513833,0,No Failure,0.8152173913043494,0.8148148148148149,0.09540866583939928,0.00040257648953456737,1.0004940711462469,0
5389,L,0.11525029103608853,0.6222527472527473,0.8735177865612648,0,No Failure,0.8152173913043494,0.8148148148148149,0.07171481021888476,0.00040257648953456737,1.0004940711462469,0
5390,H,0.18335273573923172,0.5961538461538461,0.8814229249011857,0,No Failure,0.8152173913043494,0.8148148148148149,0.10930643861377276,0.00040257648953456737,1.0004940711462469,0
5391,L,0.2351571594877765,0.42032967032967034,0.901185770750988,0,No Failure,0.8043478260869561,0.8024691358024674,0.0988435313231588,0.0018786902844887265,1.0023411371237474,0
5392,L,0.18218859138533183,0.5,0.9090909090909091,0,No Failure,0.8152173913043494,0.8024691358024674,0.09109429569266592,0.012748255501882078,1.0158862876254222,0
5393,L,0.17753201396973228,0.532967032967033,0.91699604743083,0,No Failure,0.8152173913043494,0.8148148148148149,0.09461871074211006,0.00040257648953456737,1.0004940711462469,0
5394,M,0.0547147846332946,0.9162087912087912,0.924901185770751,1,Power Failure,0.8152173913043494,0.8148148148148149,0.05013016669012019,0.00040257648953456737,1.0004940711462469,1
5395,L,0.21012805587892902,0.4532967032967033,0.9367588932806323,0,No Failure,0.8152173913043494,0.8271604938271571,0.09525035500006399,-0.011943102522807614,0.9855613238157102,0
5396,L,0.20663562281722936,0.4931318681318682,0.9446640316205533,0,No Failure,0.8152173913043494,0.8271604938271571,0.1018986107024524,-0.011943102522807614,0.9855613238157102,0
5397,M,0.1443538998835856,0.5343406593406593,0.9525691699604742,0,No Failure,0.8152173913043494,0.8148148148148149,0.07713415804219066,0.00040257648953456737,1.0004940711462469,0
5398,L,0.4394644935972062,0.2760989010989011,0.9644268774703557,0,No Failure,0.8260869565217366,0.8271604938271571,0.12133566375417369,-0.00107353730542048,0.9987021414665812,0
5399,H,0.14144353899883588,0.6868131868131867,0.9723320158102766,1,Overstrain Failure,0.8152173913043494,0.8271604938271571,0.09714528777392573,-0.011943102522807614,0.9855613238157102,1
5400,L,0.17986030267753206,0.5837912087912087,0.992094861660079,1,Overstrain Failure,0.8043478260869561,0.8271604938271571,0.10500086351366911,-0.022812667740200965,0.9724205061648316,1
5401,M,0.16647264260768335,0.7005494505494505,0.9999999999999999,1,Tool Wear Failure,0.7934782608695672,0.8148148148148149,0.11662231831032761,-0.021336553945247694,0.9738142292490142,1
5402,L,0.14726426076833532,0.6140109890109889,0.0,0,No Failure,0.8043478260869561,0.8148148148148149,0.09042187440033775,-0.010466988727858784,0.9871541501976279,0
5403,L,0.40162980209545995,0.2967032967032967,0.007905138339920948,0,No Failure,0.8043478260869561,0.8148148148148149,0.11916488633601559,-0.010466988727858784,0.9871541501976279,0
5404,H,0.14784633294528526,0.581043956043956,0.015810276679841896,0,No Failure,0.8152173913043494,0.8395061728395055,0.08590521818112042,-0.024288781535156012,0.9710677749360641,0
5405,L,0.16065192083818403,0.6167582417582418,0.035573122529644265,0,No Failure,0.8043478260869561,0.8271604938271571,0.09908339623124263,-0.022812667740200965,0.9724205061648316,0
5406,L,0.11175785797438886,0.6043956043956044,0.043478260869565216,0,No Failure,0.8043478260869561,0.8271604938271571,0.06754595811638887,-0.022812667740200965,0.9724205061648316,0
5407,L,0.45750873108265433,0.2884615384615385,0.05138339920948616,0,No Failure,0.8043478260869561,0.8271604938271571,0.13197367242768876,-0.022812667740200965,0.9724205061648316,0
5408,L,0.26775320139697323,0.4010989010989011,0.05928853754940711,0,No Failure,0.7934782608695672,0.8271604938271571,0.10739551484603872,-0.033682232957589875,0.9592796885139584,0
5409,L,0.15424912689173464,0.554945054945055,0.06719367588932806,0,No Failure,0.8043478260869561,0.8271604938271571,0.08559979019816044,-0.022812667740200965,0.9724205061648316,0
5410,M,0.14493597206053555,0.6552197802197802,0.07509881422924901,0,No Failure,0.8043478260869561,0.8395061728395055,0.09496491575944431,-0.03515834675254936,0.9581202046035808,0
5411,L,0.1711292200232829,0.489010989010989,0.08695652173913043,0,No Failure,0.8152173913043494,0.8518518518518539,0.08368406913226471,-0.03663446054750441,0.9569943289224949,0
5412,L,0.09313154831199077,0.7706043956043955,0.09486166007905138,0,No Failure,0.8260869565217366,0.8518518518518539,0.07176758049866322,-0.025764895330117277,0.9697542533081233,0
5413,H,0.20896391152502913,0.44780219780219777,0.10276679841897232,0,No Failure,0.8043478260869561,0.8395061728395055,0.09357449884225205,-0.03515834675254936,0.9581202046035808,0
5414,L,0.21303841676367874,0.4189560439560439,0.12252964426877469,0,No Failure,0.7934782608695672,0.8148148148148149,0.08925373229796979,-0.021336553945247694,0.9738142292490142,0
5415,M,0.14086146682188594,0.6387362637362637,0.13043478260869565,0,No Failure,0.7934782608695672,0.8271604938271571,0.08997332702222109,-0.033682232957589875,0.9592796885139584,0
5416,L,0.2863795110593714,0.36401098901098905,0.14229249011857706,0,No Failure,0.7934782608695672,0.8148148148148149,0.10424528905320526,-0.021336553945247694,0.9738142292490142,0
5417,L,0.1268917345750874,0.5769230769230769,0.15019762845849802,0,No Failure,0.7934782608695672,0.8271604938271571,0.0732067699471658,-0.033682232957589875,0.9592796885139584,0
5418,L,0.13387660069848661,0.5192307692307692,0.15810276679841895,0,No Failure,0.7934782608695672,0.8271604938271571,0.06951285036267574,-0.033682232957589875,0.9592796885139584,0
5419,L,0.08905704307334117,0.6813186813186812,0.1660079051383399,0,No Failure,0.7934782608695672,0.8148148148148149,0.0606762271488698,-0.021336553945247694,0.9738142292490142,0
